movieId,title,genres,clean_title,countries,country_flag_urls,providers,provider_icon_urls
3137,Necessary Roughness (1991),['Comedy'],necessaryroughness1991,['United States'],['http://www.geognos.com/api/en/countries/flag/US.png'],"['HBO Max', 'Amazon Video']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
3138,Enemy at the Gates (2001),"['Drama', 'War']",enemyatthegates2001,"['India', 'Brazil', 'China', 'France', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']",['Netflix'],['https://img.icons8.com/office/50/000000/no-video--v2.png']
3139,Exit Wounds (2001),"['Action', 'Thriller']",exitwounds2001,"['France', 'United States', 'India', 'United Kingdom', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
3140,"Dish, The (2001)",['Comedy'],dishthe2001,"['China', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
3141,Memento (2000),"['Mystery', 'Thriller']",memento2000,"['China', 'United States', 'India', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
3142,Heartbreakers (2001),"['Comedy', 'Crime', 'Romance']",heartbreakers2001,"['United States', 'China', 'France']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']","['Netflix', 'HBO Max', 'Youtube']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/ios/344/video-message.png']"
3143,Say It Isn't So (2001),"['Comedy', 'Romance']",sayitisntso2001,"['India', 'Portugal', 'United States', 'France']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']",['Netflix'],['https://img.icons8.com/office/50/000000/no-video--v2.png']
3144,Someone Like You (2001),"['Comedy', 'Romance']",someonelikeyou2001,"['United States', 'France']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']","['Netflix', 'Amazon Video', 'HBO Max']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
3145,Spy Kids (2001),"['Action', 'Adventure', 'Children', 'Comedy']",spykids2001,"['United Kingdom', 'United States', 'Portugal', 'India']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']","['Youtube', 'Amazon Video']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
3146,Tomcats (2001),['Comedy'],tomcats2001,"['United Kingdom', 'China', 'France']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
3147,"Tailor of Panama, The (2001)","['Drama', 'Thriller']",tailorofpanamathe2001,"['India', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']","['Netflix', 'Youtube', 'Amazon Video']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
3148,Amores Perros (Love's a Bitch) (2000),"['Drama', 'Thriller']",amoresperroslovesabitch2000,['China'],['http://www.geognos.com/api/en/countries/flag/CN.png'],"['Amazon Video', 'HBO Max']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
3149,Keep the River on Your Right: A Modern Cannibal Tale (2000),['Documentary'],keeptheriveronyourrightamoderncannibaltale2000,"['India', 'France']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
3150,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",['Documentary'],gleanersithelesglaneursetlaglaneuse2000,"['India', 'China', 'United States', 'France']","['http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']","['Netflix', 'HBO Max']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
3151,Along Came a Spider (2001),"['Action', 'Crime', 'Mystery', 'Thriller']",alongcameaspider2001,"['Brazil', 'United States', 'India']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']","['Amazon Video', 'HBO Max']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
3152,Blow (2001),"['Crime', 'Drama']",blow2001,['Brazil'],['http://www.geognos.com/api/en/countries/flag/BR.png'],['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
3153,Just Visiting (2001),"['Comedy', 'Fantasy']",justvisiting2001,['Brazil'],['http://www.geognos.com/api/en/countries/flag/BR.png'],"['Amazon Video', 'Netflix', 'HBO Max']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
3154,Pokémon 3: The Movie (2001),"['Animation', 'Children']",pokémon3themovie2001,"['France', 'China', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']","['Netflix', 'HBO Max', 'Youtube']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/ios/344/video-message.png']"
3155,Beautiful Creatures (2000),"['Comedy', 'Crime', 'Drama', 'Thriller']",beautifulcreatures2000,"['Brazil', 'India', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
3156,Brigham City (2001),"['Crime', 'Drama', 'Mystery']",brighamcity2001,"['China', 'Brazil', 'United Kingdom', 'United States', 'France']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']","['Youtube', 'Netflix']","['https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
3157,Bridget Jones's Diary (2001),"['Comedy', 'Drama', 'Romance']",bridgetjonessdiary2001,"['China', 'United States', 'India', 'Portugal', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['Netflix', 'HBO Max']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
3158,Joe Dirt (2001),"['Adventure', 'Comedy', 'Mystery', 'Romance']",joedirt2001,"['China', 'Portugal', 'Brazil', 'United States']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/US.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
3159,Josie and the Pussycats (2001),['Comedy'],josieandthepussycats2001,"['United States', 'France']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/FR.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
3160,Chopper (2000),"['Drama', 'Thriller']",chopper2000,"['China', 'United States', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']","['Amazon Video', 'Youtube', 'HBO Max']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
3161,"Circle, The (Dayereh) (2000)",['Drama'],circlethedayereh2000,"['United Kingdom', 'China']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']","['Netflix', 'HBO Max']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
3162,Crocodile Dundee in Los Angeles (2001),"['Comedy', 'Drama']",crocodiledundeeinlosangeles2001,['Brazil'],['http://www.geognos.com/api/en/countries/flag/BR.png'],['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
3163,Freddy Got Fingered (2001),['Comedy'],freddygotfingered2001,"['Portugal', 'France', 'Brazil', 'India', 'United States']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/IN.png', 'http://www.geognos.com/api/en/countries/flag/US.png']","['Amazon Video', 'Netflix']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
3164,"Center of the World, The (2001)",['Drama'],centeroftheworldthe2001,['India'],['http://www.geognos.com/api/en/countries/flag/IN.png'],"['Netflix', 'HBO Max']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']"
3165,"Luzhin Defence, The (2000)","['Drama', 'Romance']",luzhindefencethe2000,"['United Kingdom', 'United States', 'China']","['http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
3166,"Visit, The (2000)",['Drama'],visitthe2000,"['France', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
3167,Scarface (1983),"['Action', 'Crime', 'Drama']",scarface1983,"['France', 'United Kingdom', 'Portugal', 'China']","['http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/GB.png', 'http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']","['HBO Max', 'Netflix', 'Amazon Video']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
3168,Days of Wine and Roses (1962),['Drama'],daysofwineandroses1962,"['Brazil', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']",['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
3169,Driven (2001),"['Action', 'Thriller']",driven2001,"['Portugal', 'China', 'India']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/IN.png']",['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
3170,One Night at McCool's (2001),['Comedy'],onenightatmccools2001,"['China', 'Brazil']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/BR.png']","['Amazon Video', 'Youtube', 'Netflix']","['https://img.icons8.com/material-rounded/452/video-playlist.png', 'https://img.icons8.com/ios/344/video-message.png', 'https://img.icons8.com/office/50/000000/no-video--v2.png']"
3171,Town & Country (2001),['Comedy'],towncountry2001,"['Portugal', 'France', 'China']","['http://www.geognos.com/api/en/countries/flag/PT.png', 'http://www.geognos.com/api/en/countries/flag/FR.png', 'http://www.geognos.com/api/en/countries/flag/CN.png']",['Youtube'],['https://img.icons8.com/ios/344/video-message.png']
3172,"Mummy Returns, The (2001)","['Action', 'Adventure', 'Comedy', 'Thriller']",mummyreturnsthe2001,"['United States', 'China', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']",['Netflix'],['https://img.icons8.com/office/50/000000/no-video--v2.png']
3173,Under the Sand (2000),['Drama'],underthesand2000,"['Brazil', 'China', 'United States', 'Portugal']","['http://www.geognos.com/api/en/countries/flag/BR.png', 'http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/PT.png']","['HBO Max', 'Youtube']","['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/ios/344/video-message.png']"
3174,Krull (1983),"['Action', 'Adventure', 'Fantasy', 'SciFi']",krull1983,"['China', 'United States', 'United Kingdom']","['http://www.geognos.com/api/en/countries/flag/CN.png', 'http://www.geognos.com/api/en/countries/flag/US.png', 'http://www.geognos.com/api/en/countries/flag/GB.png']","['Netflix', 'HBO Max', 'Amazon Video']","['https://img.icons8.com/office/50/000000/no-video--v2.png', 'https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png', 'https://img.icons8.com/material-rounded/452/video-playlist.png']"
3175,Lost in America (1985),['Comedy'],lostinamerica1985,['Portugal'],['http://www.geognos.com/api/en/countries/flag/PT.png'],['HBO Max'],['https://img.icons8.com/material-outlined/50/000000/laptop-play-video.png']
3176,Triumph of the Will (Triumph des Willens) (1934),['Documentary'],triumphofthewilltriumphdeswillens1934,['France'],['http://www.geognos.com/api/en/countries/flag/FR.png'],['Amazon Video'],['https://img.icons8.com/material-rounded/452/video-playlist.png']
